JournalCode;JournalLib;EcritureNum;EcritureDate;CompteNum;CompteLib;CompAuxNum;CompAuxLib;PieceRef;PieceDate;EcritureLib;Debit;Credit;EcritureLet;DateLet;ValidDate;Montantdevise;Idevise;1-Montant;2-Valeur Absolue;3-Mois;4-Trimestre;5-Semestre;6-Annee;7-Racine 1;8-Libellé Racine 1;9-Racine 2;10-Libellé Racine 2;11-Racine 3;12-Libellé Racine 3;13-Racine 4;14-Libellé Racine 4;15-Racine 5;16-Libellé Racine 5;17-Bilan;18-Resultat;19-Report à nouveau;20-Trésorerie;21-Banque;22-Caisse;23-Debit/Crédit;24-Encaissements / Décaissements;25-Dettes;26-;27-;29-Investissements;30-;31-;32-
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;ADO;ADO ;10;20230331;ADOBE ACROPRO SUBS LE;17,99;0;;;;;;-17;17;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;DIVERS CB;DIVERS ;10;20230331;RELAIS MANIN;100;0;;;;;;-100;100;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;DIVERS CB;DIVERS ;10;20230331;BP DAC MONTROUGE;24,03;0;;;;;;-24;24;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;DIVERS CB;DIVERS ;10;20230331;PAUMA LE 20/03;43,5;0;;;;;;-43;43;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;DIVERS CB;DIVERS ;10;20230331;OVH SAS LE 02/03;5,99;0;;;;;;-5;5;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;DIVERS CB;DIVERS ;10;20230331;BP MONTROUGE    29 LE 09/03;16,92;0;;;;;;-16;16;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;DIVERS CB;DIVERS ;10;20230331;UBER   *TRIP LE 10/03;31,85;0;;;;;;-31;31;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;DIVERS CB;DIVERS ;10;20230331;SNCF INTERNET LE 10/03;216;0;;;;;;-216;216;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;DIVERS CB;DIVERS ;10;20230331;UBER   *TRIP LE 10/03;7,2;0;;;;;;-7;7;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;APPLE RETAIL FRANCE EURL;APPLE RETAIL FRANCE EURL PARIS;10;20230331;APPLE.COM/BILL LE 11/03;2,99;0;;;;;;-2;2;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;DIVERS CB;DIVERS ;10;20230331;UBER   *TRIP LE 13/03;29,42;0;;;;;;-29;29;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;DIVERS CB;DIVERS ;10;20230331;GOVOYAGES LE 13/03;888,99;0;;;;;;-888;888;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;DIVERS CB;DIVERS ;10;20230331;SNCF INTERNET LE 13/03;0;216;;;;;;216;216;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;APPLE RETAIL FRANCE EURL;APPLE RETAIL FRANCE EURL PARIS;10;20230331;APPLE.COM/BILL LE 16/03;9,99;0;;;;;;-9;9;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;AMA;AMA ;10;20230331;AMAZON PAYMENTS LE 17/03;41,98;0;;;;;;-41;41;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;RESTAURANT;RESTAURANTS DIVERS ;10;20230331;UBER   *EATS LE 19/03;48,48;0;;;;;;-48;48;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;RESTAURANT;RESTAURANTS DIVERS ;10;20230331;UBER   *EATS LE 21/03;106,28;0;;;;;;-106;106;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;RESTAURANT;RESTAURANTS DIVERS ;10;20230331;UBER   *TRIP LE 22/03;11,37;0;;;;;;-11;11;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;03/06/2001;20230331;40110000;FOURNISSEURS;LINK;LINKEDIN ;10;20230331;LINKEDIN LE 24/03;90,9;0;;;;;;-90;90;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;04/01/2001;20230410;51110000;REMISES PRLVTS CLIENTS;;;10;20230410;Remise prlvm du 10/04/2023;7395,13;0;;;;;;-7395;7395;;;;;5;;51;NA;511;Remises;5111;Coupons echus a l'encaissement;51110;Coupons echus a l'encaissement;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;04/01/2001;20230410;41110000;CLIENTS;411CL00120;SAS E91P ( EVRY) ;10;20230410;RGLT01373;0;3025,03;;;;;;3025;3025;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/01/2001;20230410;41110000;CLIENTS;411CL00140;SAS CKC  ;10;20230410;RGLT01376;0;1567,81;;;;;;1567;1567;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/01/2001;20230410;41110000;CLIENTS;411CL00137;POU NAMNAM ;10;20230410;RGLT01375;0;2802,29;;;;;;2802;2802;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;51110000;REMISES PRLVTS CLIENTS;;;11;20230410;Remise prlvm du 10/04/2023;169352,26;0;;;;;;-169352;169352;;;;;5;;51;NA;511;Remises;5111;Coupons echus a l'encaissement;51110;Coupons echus a l'encaissement;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411MFK00;FIVE MFK ;11;20230410;RGLT01329;0;6696,89;;;;;;6696;6696;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411SRP00;EURL SRP ST CHARLES ;11;20230410;RGLT01331;0;8363,8;;;;;;8363;8363;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411HEA00;SAS HEALFY ;11;20230410;RGLT01336;0;6403,07;;;;;;6403;6403;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411MKA00;MK ALLIANCE ;11;20230410;RGLT01337;0;3705,66;;;;;;3705;3705;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411PLA00;PLA ;11;20230410;RGLT01338;0;3778,34;;;;;;3778;3778;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411TOR00;77 PIZZA TORCY;11;20230410;RGLT01341;0;4804,14;;;;;;4804;4804;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411PAN00;FIVE PANTIN ;11;20230410;RGLT01342;0;2005,21;;;;;;2005;2005;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411CL00092;CL00092 ;11;20230410;RGLT01349;0;3501,95;;;;;;3501;3501;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411YDE00;YDE ;11;20230410;RGLT01350;0;4659,55;;;;;;4659;4659;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411TDJ00;TDJ ;11;20230410;RGLT01353;0;4817,94;;;;;;4817;4817;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411MEH00;MEH ;11;20230410;RGLT01363;0;720;;;;;;720;720;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411MEL00;MEL ;11;20230410;RGLT01364;0;720;;;;;;720;720;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411BH000;BH ;11;20230410;RGLT01365;0;1200;;;;;;1200;1200;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411HWS00;HWS ;11;20230410;RGLT01367;0;600;;;;;;600;600;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411HWL00;HWL ;11;20230410;RGLT01368;0;1200;;;;;;1200;1200;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411BHW00;BHW ;11;20230410;RGLT01366;0;1200;;;;;;1200;1200;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411HWR00;HWR ;11;20230410;RGLT01369;0;600;;;;;;600;600;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411CL00117;KB94 ;11;20230410;RGLT01370;0;1200;;;;;;1200;1200;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411CL00145;ne pas utiliser ;11;20230410;RGLT01374;0;5646,58;;;;;;5646;5646;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411HHC00;HHC ;11;20230410;RGLT01332;0;6765,44;;;;;;6765;6765;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411AYA00;AYA ;11;20230410;RGLT01333;0;8080,92;;;;;;8080;8080;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411HIM00;HIM ;11;20230410;RGLT01334;0;4510,87;;;;;;4510;4510;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411TDM00;TDM ;11;20230410;RGLT01335;0;3912,98;;;;;;3912;3912;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411NAI00;NAI ;11;20230410;RGLT01339;0;3925,22;;;;;;3925;3925;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411REA00;REAL FOOD PARIS;11;20230410;RGLT01340;0;3289,36;;;;;;3289;3289;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411HZF00;HZFP ;11;20230410;RGLT01330;0;8797,36;;;;;;8797;8797;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411FB000;FB93 ;11;20230410;RGLT01343;0;3342,22;;;;;;3342;3342;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411PI100;PI1 ;11;20230410;RGLT01344;0;4471,08;;;;;;4471;4471;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411PIZ00;TOR ;11;20230410;RGLT01345;0;5715,83;;;;;;5715;5715;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411JMC00;JMC ;11;20230410;RGLT01346;0;3884,98;;;;;;3884;3884;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411FER00;FER ;11;20230410;RGLT01347;0;6312,05;;;;;;6312;6312;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411THE00;THE ;11;20230410;RGLT01348;0;5631,42;;;;;;5631;5631;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411FNT00;FNT ;11;20230410;RGLT01351;0;2428,55;;;;;;2428;2428;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411CL00138; ;11;20230410;RGLT01371;0;1200;;;;;;1200;1200;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411CL00130;WB ISSY LES MOULINEAUX ;11;20230410;RGLT01372;0;1200;;;;;;1200;1200;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411FAM00;FAM ;11;20230410;RGLT01354;0;5421,3;;;;;;5421;5421;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411CL00099;LSF ;11;20230410;RGLT01355;0;4185,26;;;;;;4185;4185;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411CL00103;SAS PARS ;11;20230410;RGLT01356;0;2566,68;;;;;;2566;2566;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411CL00098;CHEZ MARCELLINO ;11;20230410;RGLT01357;0;3762,94;;;;;;3762;3762;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411CL00097; ;11;20230410;RGLT01358;0;3094,39;;;;;;3094;3094;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411RF000;411RF000 ;11;20230410;RGLT01359;0;3381,58;;;;;;3381;3381;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411CL00102; ;11;20230410;RGLT01360;0;3100,54;;;;;;3100;3100;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411CL00132;MBF MASSY ;11;20230410;RGLT01361;0;5388,44;;;;;;5388;5388;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/02/2001;20230410;41110000;CLIENTS;411CL00131; ;11;20230410;RGLT01362;0;3159,72;;;;;;3159;3159;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
BD;BANQUE DETAIL;04/03/2001;20230412;41110000;CLIENTS;411CL00137;POU NAMNAM ;10;20230412;IMPAYES BDS PRLV FACTURE FA00001412 REGL1375;2802,29;0;;;;;;-2802;2802;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
BD;BANQUE DETAIL;04/03/2001;20230412;51110000;REMISES PRLVTS CLIENTS;;;10;20230412;IMPAYES BDS PRLV FACTURE FA00001412 REGL1375;0;2802,29;;;;;;2802;2802;;;;;5;;51;NA;511;Remises;5111;Coupons echus a l'encaissement;51110;Coupons echus a l'encaissement;Bilan;;;;;;C;Décaissements;;;;;;;
